"Latest: Time (s)","Latest: Dissolved Oxygen  (mg/L)","Latest: Salinity (ppt)","Latest: Temperature (°C)","Latest: Pressure (atm)","Latest: Sin","Latest: Square","Latest: Triangle","Latest: PWM: F=1, C=0","Latest: delta(PWM)","Latest: run #","Latest: note","Latest: DO slope (mg O2/L/sec)","Latest: respir vol (L)","Latest: fish vol (L)","Latest: fish weight (kg)","Latest: VO2 (mgO2/kg/hr)","Latest: AvgDO (mg/L)","Latest: DOcor (mg/L)"
2398,6.78404916606,0.219762503912,23.8195501343,1.00223864072,-0.791071034656,-1,0.291169451074,0,,,,,,,,,6.78293342958,6.77283506264
2399,6.77916521001,0.212150836369,23.8188531069,1.002373134,-0.786473260103,-1,0.288782816229,0,,,,,,,,,6.78241223573,6.77266351165
2400,6.7789481453,0.224056265089,23.8195501343,1.00202345147,-0.781831482468,-1,0.286396181384,0,,,,,,,,,6.78155351819,6.77125784746
2401,6.78475462637,0.218786649098,23.8200148187,1.00258832326,-0.777145961457,-1,0.284009546539,1,1,,,,,,,,6.78067691069,6.77062347006
2402,6.7847003602,0.229521052043,23.8211765279,1.00226553938,-0.772416959225,-1,0.281622911695,1,,,,,,,,,6.77936319211,6.76881671783
2403,6.77873108059,0.203172972089,23.8211765279,1.00102820116,-0.767644740358,-1,0.27923627685,1,,,,,,,,,6.77781094088,6.7684751588
2404,6.77889387912,0.223861094127,23.8230352576,1.00218484341,-0.762829571862,-1,0.276849642005,1,,,,,,,,,6.77623960704,6.76595355329
2405,6.77297886569,0.234985838996,23.8202471607,1.00188895818,-0.757971723145,-1,0.27446300716,1,,,,,,,,,6.77489249389,6.7640947315
2406,6.77314166422,0.226788658566,23.8221058936,1.00202345147,-0.753071466004,-1,0.272076372315,1,,,,,,,,,6.77355015139,6.7631294056
2407,6.768203442,0.234400326108,23.8204795027,1.00140478236,-0.748129074606,-1,0.26968973747,1,,,,,,,,,6.7718684962,6.76109768382
2408,6.76776931258,0.216249426584,23.8193177919,1.00248072863,-0.743144825477,-1,0.267303102625,1,,,,,,,,,6.77035918084,6.7604222025
2409,6.76776931258,0.235376180921,23.8188531069,1.00207724878,-0.738118997487,-1,0.26491646778,1,,,,,,,,,6.76940564657,6.75858967487
2410,6.76809490965,0.238303745361,23.8230352576,1.00221174206,-0.73305187183,-1,0.262529832936,1,,,,,,,,,6.76853440606,6.75758473594
2411,6.76776931258,0.235376180921,23.8218735523,1.002373134,-0.72794373201,-1,0.260143198091,1,,,,,,,,,6.76774665198,6.75693127138
2412,6.76738944933,0.221323871613,23.8186207643,1.00280351252,-0.722794863827,-1,0.257756563246,1,,,,,,,,,6.76690642071,6.7567361359
2413,6.76733518315,0.210394297706,23.8167620195,1.00280351252,-0.717605555361,-1,0.255369928401,1,,,,,,,,,6.76598270302,6.75631432928
2414,6.76804064347,0.215663913697,23.8225705758,1.00221174206,-0.712376096951,-1,0.252983293556,1,,,,,,,,,6.76493435201,6.75502486209
2415,6.76755224786,0.229130710117,23.8248939809,1.00234623535,-0.707106781187,-1,0.250596658711,1,,,,,,,,,6.76377925764,6.75325142761
2416,6.76217989621,0.227764513379,23.8190854495,1.0017544649,-0.701797902884,-1,0.248210023866,1,,,,,,,,,6.76250847494,6.75204231747
2417,6.76158296825,0.218005965248,23.8230352576,1.00202345147,-0.696449759075,-1,0.245823389021,1,,,,,,,,,6.760854251,6.75083723092
2418,6.75621061661,0.21663976851,23.8216412109,1.00213104609,-0.691062648987,-1,0.243436754177,1,,,,,,,,,6.75919823807,6.74924374144
2419,6.75566795482,0.228154855304,23.8204795027,1.00218484341,-0.685636874028,-1,0.241050119332,1,,,,,,,,,6.75725538962,6.74677155975
2420,6.75615635043,0.230301735893,23.8216412109,1.00207724878,-0.680172737771,-1,0.238663484487,1,,,,,,,,,6.75530478886,6.74472253119
2421,6.75653621368,0.232253445519,23.8190854495,1.00186205952,-0.674670545932,-1,0.236276849642,1,,,,,,,,,6.7530035451,6.74233111375
2422,6.75040413553,0.223470752201,23.8225705758,1.00205035012,-0.669130606359,-1,0.233890214797,1,,,,,,,,,6.75091996239,6.7406517579
2423,6.75089253114,0.220933529687,23.8223382347,1.00188895818,-0.66355322901,-1,0.231503579952,1,,,,,,,,,6.74892225143,6.7387705865
2424,6.74552017949,0.235961693809,23.8216412109,1.00161997161,-0.65793872594,-1,0.229116945107,1,,,,,,,,,6.74719110071,6.73634877061
2425,6.7457372442,0.221519042575,23.8218735523,1.00078611325,-0.652287411278,-1,0.226730310263,1,,,,,,,,,6.74519696775,6.73501831353
2426,6.73976796459,0.220543187762,23.823499939,1.00065161996,-0.646599601216,-1,0.224343675418,1,,,,,,,,,6.74318673382,6.73305321768
2427,6.73955089988,0.219176991024,23.8193177919,1.00108199847,-0.640875613985,-1,0.221957040573,1,,,,,,,,,6.7408956277,6.73082412348
2428,6.74020209402,0.222104555463,23.8221058936,1.00051712668,-0.635115769842,-1,0.219570405728,1,,,,,,,,,6.73899094448,6.72878542924
2429,6.73976796459,0.241426480763,23.8202471607,1.00070541728,-0.62932039105,-1,0.217183770883,1,,,,,,,,,6.73672667328,6.72563295894
2430,6.7345041453,0.232838958407,23.8230352576,1.00108199847,-0.623489801859,-1,0.214797136038,1,,,,,,,,,6.73428648425,6.72358791222
2431,6.73488400855,0.223470752201,23.8253586607,1.00110889713,-0.61762432849,-1,0.212410501193,1,,,,,,,,,6.73174730418,6.72147961758
2432,6.72902326129,0.210199126743,23.8209441863,1.00135098504,-0.611724299115,-1,0.210023866348,1,,,,,,,,,6.72914610561,6.71948743167
2433,6.72869766422,0.218786649098,23.8200148187,1.00186205952,-0.605790043841,-1,0.207637231504,1,,,,,,,,,6.72618472274,6.7161312821
2434,6.72386797436,0.23381481322,23.8204795027,1.0015661743,-0.599821894688,-1,0.205250596659,1,,,,,,,,,6.72302297244,6.71227906467
2435,6.7175188315,0.233229300332,23.8258233401,1.00094750519,-0.593820185574,-1,0.202863961814,1,,,,,,,,,6.71984631385,6.70913034673
2436,6.71719323443,0.223470752201,23.8225705758,1.00102820116,-0.587785252292,-1,0.200477326969,1,,,,,,,,,6.71676327933,6.70649507483
2437,6.71241781074,0.224446607014,23.8216412109,1.00135098504,-0.581717432499,-1,0.198090692124,1,,,,,,,,,6.71367129983,6.7033580826
2438,6.70775091941,0.217810794285,23.830237775,1.00097440385,-0.575617065686,-1,0.195704057279,1,,,,,,,,,6.71102835805,6.70102160951
2439,6.70693692674,0.236352035734,23.8202471607,1.00132408639,-0.569484493168,-1,0.193317422434,1,,,,,,,,,6.70889766514,6.69803712506
2440,6.70644853114,0.223080410276,23.8251263208,1.00159307295,-0.563320058064,-1,0.190930787589,1,,,,,,,,,6.70732394597,6.69707415112
2441,6.70161884127,0.211174981556,23.8253586607,1.0008130119,-0.557124105271,-1,0.188544152745,1,,,,,,,,,6.7062970629,6.69659432325
2442,6.70151030891,0.219372161986,23.8293084233,1.00124339042,-0.550896981452,-1,0.1861575179,1,,,,,,,,,6.70545742797,6.69537877707
2443,6.70151030891,0.232838958407,23.8255910005,1.00186205952,-0.544639035015,-1,0.183770883055,1,,,,,,,,,6.70514793185,6.69444985445
2444,6.70650279731,0.235376180921,23.8276820539,1.00164687027,-0.538350616091,-1,0.18138424821,1,,,,,,,,,6.70566077705,6.69484653282
2445,6.70737105617,0.230301735893,23.8325611474,1.00153927564,-0.532032076515,-1,0.178997613365,1,,,,,,,,,6.70659821037,6.69601804264
2446,6.70731678999,0.219957674874,23.8288437468,1.00121649176,-0.525683769811,-1,0.17661097852,1,,,,,,,,,6.70802821362,6.69792257748
2447,6.7062857326,0.241621651725,23.8295407613,1.00172756624,-0.519306051163,-1,0.174224343675,1,,,,,,,,,6.71026326457,6.69916244839
2448,6.70693692674,0.2219093845,23.8297730993,1.00108199847,-0.512899277406,-1,0.171837708831,1,,,,,,,,,6.71340951024,6.703214377
2449,6.71279767399,0.224446607014,23.8276820539,1.00186205952,-0.506463806997,-1,0.169451073986,1,,,,,,,,,6.71722066569,6.70690857541
2450,6.71730176679,0.207076391341,23.8283790699,1.0017544649,-0.5,-1,0.167064439141,1,,,,,,,,,6.72185595144,6.71234204722
2451,6.72278265079,0.211955665407,23.8309347878,1.00159307295,-0.493508218064,-1,0.164677804296,1,,,,,,,,,6.72774651527,6.71800888809
2452,6.72853486569,0.237718232473,23.8320964737,1.00148547833,-0.486988824404,-1,0.162291169451,1,,,,,,,,,6.73485836629,6.72393738953
2453,6.73933383516,0.231472761669,23.8320964737,1.00040953205,-0.480442183779,-1,0.159904534606,1,,,,,,,,,6.74342228481,6.73278823027
2454,6.74492325153,0.231472761669,23.8311671252,1.00124339042,-0.473868662473,-1,0.157517899761,1,,,,,,,,,6.75342515156,6.74279091831
2455,6.75810993284,0.20180677535,23.8276820539,1.00092060653,-0.467268628273,-1,0.155131264916,1,,,,,,,,,6.76480196639,6.75553005218
2456,6.77287033333,0.215859084659,23.8290760851,1.00089370788,-0.460642450451,-1,0.152744630072,1,,,,,,,,,6.7777340141,6.76781672341
2457,6.78556861905,0.234595497071,23.8337228299,1.00083991056,-0.45399049974,-1,0.150357995227,1,,,,,,,,,6.79211872566,6.78134152694
2458,6.80076314896,0.235766522847,23.8311671252,1.00110889713,-0.447313148316,-1,0.147971360382,1,,,,,,,,,6.80825426689,6.79742277129
2459,6.8183996569,0.218005965248,23.8265203585,1.0013778837,-0.440610769776,-1,0.145584725537,1,,,,,,,,,6.82556577409,6.81554938551
2460,6.83820681197,0.219567332949,23.8288437468,1.0010013025,-0.433883739118,-1,0.143198090692,1,,,,,,,,,6.84452852357,6.83444082112
2461,6.85975048474,0.225422461828,23.8358138522,1.00127028907,-0.427132432717,-1,0.140811455847,1,,,,,,,,,6.86441022009,6.85405481747
2462,6.88113135897,0.22483694894,23.8362785228,1.0015661743,-0.42035722831,-1,0.138424821002,1,,,,,,,,,6.88532774465,6.87499932595
2463,6.90701632601,0.234790668033,23.8288437468,1.00153927564,-0.413558504967,-1,0.136038186158,1,,,,,,,,,6.90707774817,6.89629063168
2464,6.92818013553,0.238303745361,23.8323288106,1.00038263339,-0.406736643076,-1,0.133651551313,1,,,,,,,,,6.92942587231,6.91847804258
2465,6.95276271429,0.219957674874,23.8355815168,1.00148547833,-0.39989202432,-1,0.131264916468,1,,,,,,,,,6.95211271281,6.94200830782
2466,6.97414358852,0.231667932631,23.8374401974,1.00178136355,-0.393025031654,-1,0.128878281623,1,,,,,,,,,6.97489675537,6.96425476272
2467,7.00002855556,0.242402335576,23.8334904936,1.00129718773,-0.386136049286,-1,0.126491646778,1,,,,,,,,,6.99770584386,6.98656995614
2468,7.02146369597,0.231863103594,23.8293084233,1.00161997161,-0.379225462653,-1,0.124105011933,1,,,,,,,,,7.0201481884,7.00949566414
2469,7.0443640232,0.218591478136,23.8327934841,1.00132408639,-0.372293658402,-1,0.121718377088,1,,,,,,,,,7.04192025618,7.03187810527
2470,7.06607049451,0.220152845837,23.8300054372,1.00083991056,-0.365341024366,-1,0.119331742243,1,,,,,,,,,7.06322658897,7.05311219848
2471,7.0875599011,0.217225281398,23.8279143927,1.00167376893,-0.358367949545,-1,0.116945107399,1,,,,,,,,,7.083512002,7.07353173396
2472,7.10964623565,0.230301735893,23.8251263208,1.00186205952,-0.351374824081,-1,0.114558472554,1,,,,,,,,,7.10306631246,7.09248472197
2473,7.1270114127,0.223665923164,23.8325611474,1.00218484341,-0.344362039239,-1,0.112171837709,1,,,,,,,,,7.12132300529,7.11104768984
2474,7.14421379121,0.220543187762,23.8307024503,1.00153927564,-0.337329987383,-1,0.109785202864,1,,,,,,,,,7.13856176003,7.12842956394
2475,7.16103630647,0.216249426584,23.8309347878,1.00132408639,-0.330279061955,-1,0.107398568019,1,,,,,,,,,7.15500083405,7.1450659437
2476,7.1731919304,0.219176991024,23.8318641367,1.00170066758,-0.323209657454,-1,0.105011933174,1,,,,,,,,,7.17004031774,7.159971099
2477,7.18811512943,0.224056265089,23.830237775,1.00186205952,-0.316122169413,-1,0.102625298329,1,,,,,,,,,7.18410420289,7.17381052249
2478,7.19951102686,0.227764513379,23.8353491813,1.00140478236,-0.309016994375,-1,0.100238663484,1,,,,,,,,,7.19683528684,7.18637220773
2479,7.21101545665,0.215078400809,23.8300054372,1.00186205952,-0.301894529874,-1,0.0978520286396,1,,,,,,,,,7.20852994642,7.19864868905
2480,7.22729531013,0.217615623323,23.8320964737,1.0017544649,-0.294755174411,-1,0.0954653937947,1,,,,,,,,,7.21917327334,7.20917582746
2481,7.23255912943,0.229911393968,23.8281467314,1.00229243803,-0.287599327432,-1,0.0930787589499,1,,,,,,,,,7.22877361624,7.21821053777
2482,7.24362942979,0.235376180921,23.8316317996,1.0017544649,-0.280427389306,-1,0.090692124105,1,,,,,,,,,7.23801556383,7.22720209204
2483,7.24932737851,0.227374171454,23.8334904936,1.00135098504,-0.273239761302,-1,0.0883054892601,1,,,,,,,,,7.24636778463,7.23592228609
2484,7.25475399634,0.214297716958,23.8311671252,1.00229243803,-0.266036845567,-1,0.0859188544153,1,,,,,,,,,7.25450115172,7.24465596782
2485,7.25985501709,0.221714213538,23.8313994625,1.00178136355,-0.258819045103,-1,0.0835322195704,1,,,,,,,,,7.2621986004,7.25201273343
2486,7.26647549084,0.229521052043,23.8362785228,1.0017544649,-0.251586763745,-1,0.0811455847255,1,,,,,,,,,7.26966526873,7.25912167464
2487,7.27743725885,0.220933529687,23.8351168457,1.00145857967,-0.244340406138,-1,0.0787589498807,1,,,,,,,,,7.27718501057,7.26703569154
2488,7.28248401343,0.217225281398,23.8325611474,1.00202345147,-0.237080377715,-1,0.0763723150358,1,,,,,,,,,7.28441076092,7.27443133153
2489,7.29333724908,0.222494897388,23.8346521742,1.00194275549,-0.229807084675,-1,0.0739856801909,1,,,,,,,,,7.29138128134,7.28116014981
2490,7.29908946398,0.219957674874,23.8309347878,1.00186205952,-0.222520933956,-1,0.0715990453461,1,,,,,,,,,7.29810670945,7.28800145546
2491,7.31075669231,0.22483694894,23.8337228299,1.00213104609,-0.215222333219,-1,0.0692124105012,1,,,,,,,,,7.30473255019,7.29440365424
2492,7.31509798657,0.230692077818,23.8367431929,1.0017544649,-0.207911690818,-1,0.0668257756563,1,,,,,,,,,7.31063384799,7.30003654908
2493,7.32106726618,0.207857075192,23.838137201,1.00210414744,-0.200589415783,-1,0.0644391408115,1,,,,,,,,,7.31589945628,7.30635136919
2494,7.32198979121,0.233229300332,23.8344198383,1.00205035012,-0.193255917796,-1,0.0620525059666,1,,,,,,,,,7.32061226515,7.30989796384
2495,7.32535429426,0.224446607014,23.8362785228,1.00183516087,-0.185911607163,-1,0.0596658711217,1,,,,,,,,,7.32477108193,7.31446059451
2496,7.33110650916,0.227764513379,23.8351168457,1.00151237698,-0.178556894799,-1,0.0572792362768,1,,,,,,,,,7.32876888917,7.31830576611
2497,7.33072664591,0.223470752201,23.8390665377,1.00172756624,-0.171192192198,-1,0.054892601432,1,,,,,,,,,7.33195091475,7.3216857729
2498,7.33571913431,0.228154855304,23.838137201,1.00102820116,-0.163817911415,-1,0.0525059665871,1,,,,,,,,,7.33489023335,7.3244097509
2499,7.33637032845,0.232448616482,23.8365108579,1.00172756624,-0.15643446504,-1,0.0501193317422,1,,,,,,,,,7.33739244086,7.326714407
2500,7.34120001832,0.224446607014,23.838137201,1.00127028907,-0.149042266176,-1,0.0477326968974,1,,,,,,,,,7.34011767641,7.32980753542
2501,7.34624677289,0.235376180921,23.8355815168,1.00135098504,-0.141641728416,-1,0.0453460620525,1,,,,,,,,,7.34261809493,7.33180539535
2502,7.34640957143,0.220738358725,23.8379048665,1.00161997161,-0.134233265818,-1,0.0429594272076,1,,,,,,,,,7.34464383347,7.33450399136
2503,7.34706076557,0.209613613855,23.8367431929,1.00124339042,-0.126817292885,-1,0.0405727923628,1,,,,,,,,,7.34659503057,7.33696601277
2504,7.34695223321,0.229130710117,23.8402282064,1.00078611325,-0.11939422454,-1,0.0381861575179,1,,,,,,,,,7.34849494314,7.33797003179
2505,7.35189045543,0.236352035734,23.8374401974,1.00199655281,-0.111964476103,-1,0.035799522673,1,,,,,,,,,7.35034178219,7.33948461867
2506,7.35270444811,0.235961693809,23.8358138522,1.002373134,-0.104528463268,-1,0.0334128878282,1,,,,,,,,,7.35180935433,7.34096980302
2507,7.35270444811,0.220738358725,23.8369755278,1.00194275549,-0.0970866020773,-1,0.0310262529833,1,,,,,,,,,7.35291972383,7.34277971136
2508,7.35275871429,0.206881220379,23.8353491813,1.00191585684,-0.0896393089034,-1,0.0286396181384,1,,,,,,,,,7.35395257021,7.34444883083
2509,7.35791400122,0.236937548622,23.8344198383,1.00210414744,-0.0821870004212,-1,0.0262529832936,1,,,,,,,,,7.35497348996,7.34408883574
2510,7.35769693651,0.215663913697,23.8344198383,1.00153927564,-0.0747300935864,-1,0.0238663484487,1,,,,,,,,,7.35591927192,7.34601190544
2511,7.35758840415,0.226788658566,23.8395312055,1.00143168101,-0.067269005612,-1,0.0214797136038,1,,,,,,,,,7.35636234632,7.34594488375
2512,7.35747987179,0.208052246154,23.8418545385,1.00054402534,-0.059804153945,-1,0.0190930787589,1,,,,,,,,,7.3567201453,7.34716373498
2513,7.3567201453,0.213126691182,23.8397635392,1.00167376893,-0.0523359562429,-1,0.0167064439141,1,,,,,,,,,7.35743395426,7.34764409078
2514,7.35747987179,0.242402335576,23.8416222056,1.00140478236,-0.0448648303505,-1,0.0143198090692,1,,,,,,,,,7.35817161648,7.34703736559
2515,7.35813106593,0.240840967875,23.8383695353,1.00148547833,-0.0373911942763,-1,0.0119331742243,1,,,,,,,,,7.35856519536,7.34750201227
2516,7.35634028205,0.235376180921,23.8386018695,1.0013778837,-0.0299154661694,-1,0.00954653937947,1,,,,,,,,,7.35940542662,7.34859331741
2517,7.35688294383,0.21742045236,23.838137201,1.0015661743,-0.0224380642958,-1,0.00715990453461,1,,,,,,,,,7.36049194285,7.3505045541
2518,7.36317782051,0.228350026267,23.8318641367,1.00178136355,-0.0149594070153,-1,0.00477326968974,1,,,,,,,,,7.36198873524,7.35149809773
2519,7.36317782051,0.24493955809,23.8367431929,1.00191585684,-0.00747991275773,-1,0.00238663484487,1,,,,,,,,,7.36357378471,7.35232199949
2520,7.36209249695,0.23674237766,23.8362785228,1.00191585684,-7.34788079488E-16,-1,0,1,,,,,,,,,7.36516897182,7.35429364901
2521,7.36806177656,0.22854519723,23.8355815168,1.00075921459,0.00747991275773,1,0,1,,,,,,,,,7.3668106728,7.35631177462
2522,7.36952696337,0.221519042575,23.8372078627,1.00151237698,0.0149594070153,1,0.00238663484487,1,,,,,,,,,7.36883223702,7.35865640518
2523,7.37343412821,0.237132719585,23.8353491813,1.0013778837,0.0224380642958,1,0.00477326968974,1,,,,,,,,,7.37079714974,7.35990371262
2524,7.37337986203,0.233619642258,23.8367431929,1.00073231593,0.0299154661694,1,0.00715990453461,1,,,,,,,,,7.37264875945,7.36191697705
2525,7.37354266056,0.227374171454,23.8337228299,1.00145857967,0.0373911942763,1,0.00954653937947,1,,,,,,,,,7.37447234157,7.36402688691
2526,7.37365119292,0.206100536528,23.837672532,1.00178136355,0.0448648303505,1,0.0119331742243,1,,,,,,,,,7.37638239178,7.36691491323
2527,7.37864368132,0.223470752201,23.8388342037,1.0017544649,0.0523359562429,1,0.0143198090692,1,,,,,,,,,7.37828588234,7.36802069738
2528,7.37891501221,0.219567332949,23.8362785228,1.00159307295,0.059804153945,1,0.0167064439141,1,,,,,,,,,7.38008740019,7.37000105381
2529,7.38428736386,0.226007974715,23.8392988716,1.00135098504,0.067269005612,1,0.0190930787589,1,,,,,,,,,7.38171300022,7.3713313545
2530,7.38374470208,0.228350026267,23.837672532,1.00159307295,0.0747300935864,1,0.0214797136038,1,,,,,,,,,7.3832926827,7.3728031468
2531,7.3841788315,0.216834939472,23.8318641367,1.00180826221,0.0821870004212,1,0.0238663484487,1,,,,,,,,,7.3848461266,7.37488450414
2532,7.38922558608,0.212541178295,23.837672532,1.00159307295,0.0896393089034,1,0.0262529832936,1,,,,,,,,,7.38677466308,7.37701132582
2533,7.38889998901,0.228740368192,23.8374401974,1.00113579579,0.0970866020773,1,0.0286396181384,1,,,,,,,,,7.3882607215,7.37775321064
2534,7.38938838462,0.236937548622,23.8367431929,1.00164687027,0.104528463268,1,0.0310262529833,1,,,,,,,,,7.38975214691,7.37886794988
2535,7.38960544933,0.237718232473,23.8369755278,1.00153927564,0.111964476103,1,0.0334128878282,1,,,,,,,,,7.39121435206,7.38029433864
2536,7.39009384493,0.220933529687,23.8339551661,1.00221174206,0.11939422454,1,0.035799522673,1,,,,,,,,,7.39243325391,7.38228372171
2537,7.3966600525,0.219957674874,23.8365108579,1.00180826221,0.126817292885,1,0.0381861575179,1,,,,,,,,,7.39359669692,7.38349246169
2538,7.39546619658,0.238303745361,23.8390665377,1.00186205952,0.134233265818,1,0.0405727923628,1,,,,,,,,,7.3939318353,7.38298533906
2539,7.39638872161,0.220738358725,23.8441778616,1.00186205952,0.141641728416,1,0.0429594272076,1,,,,,,,,,7.39418527624,7.38404658367
2540,7.40100134676,0.217810794285,23.838137201,1.00129718773,0.149042266176,1,0.0453460620525,1,,,,,,,,,7.39390798203,7.3839026626
2541,7.39584605983,0.214492887921,23.8413898726,1.00229243803,0.15643446504,1,0.0477326968974,1,,,,,,,,,7.39331463206,7.38346230266
2542,7.39546619658,0.239279600174,23.8374401974,1.00221174206,0.163817911415,1,0.0501193317422,1,,,,,,,,,7.3925066027,7.38151495738
2543,7.38938838462,0.225812803753,23.8383695353,1.00205035012,0.171192192198,1,0.0525059665871,1,,,,,,,,,7.39117499418,7.38080213937
2544,7.3899310464,0.227374171454,23.8430162013,1.00135098504,0.178556894799,1,0.054892601432,1,,,,,,,,,7.38992210142,7.37947840133
2545,7.38461296093,0.225032119902,23.8360461875,1.00223864072,0.185911607163,1,0.0572792362768,1,,,,,,,,,7.38864297008,7.37830554232
2546,7.38466722711,0.211955665407,23.8437131978,1.00180826221,0.193255917796,1,0.0596658711217,1,,,,,,,,,7.38719388422,7.37745850616
2547,7.38472149328,0.240450625949,23.8374401974,1.00161997161,0.200589415783,1,0.0620525059666,1,,,,,,,,,7.3861848911,7.37513945307
2548,7.384938558,0.243963703277,23.8409252064,1.00180826221,0.207911690818,1,0.0644391408115,1,,,,,,,,,7.38537149476,7.3741653845
2549,7.38466722711,0.220933529687,23.8411575396,1.00196965415,0.215222333219,1,0.0668257756563,1,,,,,,,,,7.38460282329,7.37445461245
2550,7.38499282418,0.229130710117,23.8399958729,1.00132408639,0.222520933956,1,0.0692124105012,1,,,,,,,,,7.38409892307,7.37357396752
2551,7.38423309768,0.225227290865,23.8388342037,1.00151237698,0.229807084675,1,0.0715990453461,1,,,,,,,,,7.38394566584,7.37359979384
2552,7.38396176679,0.239474771136,23.8430162013,1.00143168101,0.237080377715,1,0.0739856801909,1,,,,,,,,,7.38381328021,7.37281377806
2553,7.38488429182,0.23674237766,23.8427838689,1.00116269444,0.244340406138,1,0.0763723150358,1,,,,,,,,,7.38372323414,7.37284919002
2554,7.37875221368,0.232643787445,23.8455718508,1.00145857967,0.251586763745,1,0.0787589498807,1,,,,,,,,,7.38359204118,7.37290679173
2555,7.38341910501,0.204148826902,23.8379048665,1.00194275549,0.258819045103,1,0.0811455847255,1,,,,,,,,,7.38325392115,7.37387613613
2556,7.38374470208,0.219762503912,23.8430162013,1.00102820116,0.266036845567,1,0.0835322195704,1,,,,,,,,,7.38285557162,7.37276148895
2557,7.38412456532,0.235766522847,23.8392988716,1.00153927564,0.273239761302,1,0.0859188544153,1,,,,,,,,,7.38215845994,7.37132855664
2558,7.38466722711,0.236547206697,23.8383695353,1.00207724878,0.280427389306,1,0.0883054892601,1,,,,,,,,,7.38132657732,7.37046063088
2559,7.38428736386,0.223470752201,23.8444101934,1.0013778837,0.287599327432,1,0.090692124105,1,,,,,,,,,7.38031162089,7.37004747035
2560,7.37896927839,0.211370152519,23.8427838689,1.00143168101,0.294755174411,1,0.0930787589499,1,,,,,,,,,7.37951194017,7.36980329237
2561,7.37886074603,0.222885239314,23.8409252064,1.00140478236,0.301894529874,1,0.0954653937947,1,,,,,,,,,7.37803124874,7.3677933464
2562,7.37430238706,0.220933529687,23.8397635392,1.00164687027,0.309016994375,1,0.0978520286396,1,,,,,,,,,7.37645931856,7.36631085203
2563,7.37365119292,0.21742045236,23.8441778616,1.00161997161,0.316122169413,1,0.100238663484,1,,,,,,,,,7.37489275537,7.36490645694
2564,7.37359692674,0.206686049416,23.8409252064,1.00199655281,0.323209657454,1,0.102625298329,1,,,,,,,,,7.37332201786,7.36382820125
2565,7.37343412821,0.202977801126,23.8416222056,1.00129718773,0.330279061955,1,0.105011933174,1,,,,,,,,,7.37156462855,7.36224126226
2566,7.3679532442,0.219176991024,23.846268844,1.00057092399,0.337329987383,1,0.107398568019,1,,,,,,,,,7.37008035912,7.36001376179
2567,7.36789897802,0.222299726426,23.8451071881,1.00108199847,0.344362039239,1,0.109785202864,1,,,,,,,,,7.36865095221,7.3584407162
2568,7.36779044567,0.226983829529,23.8437131978,1.00151237698,0.351374824081,1,0.112171837709,1,,,,,,,,,7.36756085799,7.35713521831
2569,7.36741058242,0.209613613855,23.8441778616,1.00145857967,0.358367949545,1,0.114558472554,1,,,,,,,,,7.36652681894,7.35689909496
2570,7.3634491514,0.216249426584,23.8406928732,1.00183516087,0.365341024366,1,0.116945107399,1,,,,,,,,,7.36552796346,7.35559482562
2571,7.36301502198,0.236937548622,23.8423192039,1.00129718773,0.372293658402,1,0.119331742243,1,,,,,,,,,7.36464419999,7.35376109989
2572,7.36274369109,0.230692077818,23.8409252064,1.0013778837,0.379225462653,1,0.121718377088,1,,,,,,,,,7.3641391071,7.35354260923
2573,7.36312355433,0.222104555463,23.8432485335,1.0015661743,0.386136049286,1,0.124105011933,1,,,,,,,,,7.36368589506,7.35348428064
2574,7.36312355433,0.222299726426,23.8397635392,1.00180826221,0.393025031654,1,0.126491646778,1,,,,,,,,,7.3632738299,7.35306260784
2575,7.36328635287,0.240060284024,23.838137201,1.00178136355,0.39989202432,1,0.128878281623,1,,,,,,,,,7.36298282007,7.35195545188
2576,7.36323208669,0.2219093845,23.838137201,1.00143168101,0.406736643076,1,0.131264916468,1,,,,,,,,,7.36296135213,7.35276776056
2577,7.36263515873,0.242597506538,23.8413898726,1.00089370788,0.413558504967,1,0.133651551313,1,,,,,,,,,7.36286713173,7.35172386927
2578,7.36252662637,0.22483694894,23.849289138,1.00097440385,0.42035722831,1,0.136038186158,1,,,,,,,,,7.36314800393,7.35282201342
2579,7.36236382784,0.208247417117,23.844642525,1.00159307295,0.427132432717,1,0.138424821002,1,,,,,,,,,7.36352428919,7.35395939605
2580,7.36323208669,0.227764513379,23.8399958729,1.00178136355,0.433883739118,1,0.140811455847,1,,,,,,,,,7.36394887731,7.35348667704
2581,7.36334061905,0.238303745361,23.8441778616,1.00178136355,0.440610769776,1,0.143198090692,1,,,,,,,,,7.36407470328,7.3531292182
2582,7.36182116606,0.238889258248,23.8397635392,1.00167376893,0.447313148316,1,0.145584725537,1,,,,,,,,,7.36422140086,7.3532481473
2583,7.36735631624,0.213517033108,23.8453395195,1.00127028907,0.45399049974,1,0.147971360382,1,,,,,,,,,7.36479924621,7.35499244086
2584,7.36827884127,0.220348016799,23.847198167,1.0013778837,0.460642450451,1,0.150357995227,1,,,,,,,,,7.36534250433,7.35522229279
2585,7.36789897802,0.224641777977,23.8425515364,1.00124339042,0.467268628273,1,0.152744630072,1,,,,,,,,,7.36584640455,7.35552812151
2586,7.36274369109,0.216249426584,23.8413898726,1.00148547833,0.473868662473,1,0.155131264916,1,,,,,,,,,7.36657035115,7.35663733844
